frame,timestamp_seconds,track_id,replay_fighter_label,replay_score,replay_reject_reason,id_reset_side_score,id_red_wrist_score,id_blue_glove_score,id_blue_torso_score,id_pose_reference_score,reference_match_score,id_exclude_reference_score,strike_candidate_type,strike_confirmed,estimated_action
1321,44.016,1,Ben,0.8874,,1.0,0.0104,0.0972,0.0472,0.9214,0.9755,0.8822,,False,
1322,44.049,1,Ben,0.8876,,1.0,0.0032,0.125,0.0485,0.9232,0.9736,0.8821,,False,
1323,44.083,1,Ben,0.8877,,1.0,0.0069,0.1215,0.0433,0.9249,0.9718,0.8888,,False,
1324,44.116,1,Ben,0.8884,,1.0,0.0136,0.1111,0.0544,0.9261,0.973,0.8829,,False,
1325,44.149,1,Ben,0.8917,,1.0,0.0092,0.0938,0.0687,0.9314,0.9793,0.8861,,False,
1326,44.183,1,Ben,0.8901,,1.0,0.003,0.0972,0.0618,0.9298,0.975,0.8818,,False,
1327,44.216,1,Ben,0.8924,,1.0,0.0032,0.0729,0.0767,0.9338,0.9788,0.8808,,False,
1328,44.249,1,Ben,0.8904,,1.0,0.0032,0.0417,0.082,0.9334,0.971,0.8622,,False,
1329,44.283,1,Ben,0.8901,,1.0,0.0,0.0243,0.0861,0.9303,0.9741,0.8694,,False,
1330,44.316,1,Ben,0.8887,,1.0,0.0,0.0243,0.0943,0.9261,0.9741,0.8679,,False,
1331,44.349,1,Ben,0.8834,,1.0,0.0,0.0069,0.0862,0.9087,0.977,0.8803,,False,
1332,44.383,1,Ben,0.8835,,1.0,0.0,0.0104,0.0843,0.9072,0.9793,0.8748,,False,
1333,44.416,1,Ben,0.8805,,1.0,0.0,0.0,0.0808,0.903,0.9729,0.8811,,False,
1334,44.449,1,Ben,0.8878,,1.0,0.0,0.0174,0.0779,0.9196,0.9798,0.875,,False,
1335,44.483,1,Ben,0.8852,,1.0,0.0,0.0208,0.069,0.914,0.9768,0.8712,,False,
1336,44.516,1,Ben,0.8845,,1.0,0.0,0.0208,0.0577,0.9126,0.9757,0.8638,,False,
1337,44.549,1,Ben,0.8837,,1.0,0.0,0.0278,0.0556,0.9101,0.9761,0.8615,,False,
1338,44.583,1,Ben,0.8835,,1.0,0.0,0.0174,0.047,0.9095,0.976,0.8574,,False,
1339,44.616,1,Ben,0.8833,,1.0,0.0,0.0312,0.0435,0.9073,0.9785,0.8534,,False,
1340,44.649,1,Ben,0.8803,,1.0,0.0,0.0382,0.0359,0.8996,0.9769,0.8671,,False,
1341,44.683,1,Ben,0.8818,,1.0,0.0,0.0417,0.038,0.9022,0.9795,0.8642,,False,
1342,44.716,1,Ben,0.8826,,1.0,0.0,0.0347,0.0367,0.9045,0.9795,0.8722,,False,
1343,44.749,1,Ben,0.8825,,1.0,0.0,0.0347,0.0403,0.9059,0.9771,0.8602,,False,
1344,44.783,1,Ben,0.8819,,1.0,0.0,0.0417,0.0437,0.9044,0.9768,0.8566,,False,
1345,44.816,1,Ben,0.8840,,1.0,0.0,0.0243,0.0413,0.9077,0.9806,0.8617,,False,
1346,44.85,1,Ben,0.8843,,1.0,0.0,0.0312,0.0433,0.9084,0.9812,0.8598,,False,
1347,44.883,1,Ben,0.8852,,1.0,0.0,0.0208,0.0466,0.9122,0.9792,0.8603,,False,
1348,44.916,1,Ben,0.8847,,1.0,0.0,0.0243,0.0531,0.9122,0.9772,0.8559,,False,
1349,44.95,1,Ben,0.8865,,1.0,0.0,0.0278,0.0597,0.9159,0.9796,0.8562,,False,
1350,44.983,1,Ben,0.8877,,1.0,0.0,0.0312,0.0517,0.92,0.9787,0.8594,,False,
1351,45.016,1,Ben,0.8867,,1.0,0.0,0.0278,0.0557,0.9177,0.9777,0.8712,,False,
1352,45.05,1,Ben,0.8866,,1.0,0.0,0.0243,0.0492,0.9183,0.9765,0.8687,,False,
1353,45.083,1,Ben,0.8898,,1.0,0.0,0.0278,0.0435,0.9269,0.9776,0.8729,,False,
1354,45.116,1,Ben,0.8830,,1.0,0.0,0.0139,0.0466,0.9088,0.975,0.8721,,False,
1355,45.15,1,Ben,0.8889,,1.0,0.0,0.0208,0.0393,0.9255,0.9758,0.8701,,False,
1356,45.183,1,Ben,0.8793,,1.0,0.0,0.0035,0.0367,0.8962,0.9774,0.8556,,False,
1357,45.216,1,Ben,0.8894,,1.0,0.0729,0.0,0.0439,0.9228,0.9818,0.8585,,False,
1358,45.25,1,Ben,0.8892,,1.0,0.0764,0.0,0.0446,0.9223,0.9818,0.856,,False,
1359,45.283,1,Ben,0.8927,,1.0,0.059,0.0,0.0422,0.9317,0.9831,0.8564,,False,
1360,45.316,1,Ben,0.8961,,1.0,0.0486,0.0035,0.0366,0.9431,0.981,0.8585,,False,
1361,45.35,1,Ben,0.8948,,1.0,0.0312,0.0069,0.0391,0.9396,0.9806,0.8598,,False,
1362,45.383,1,Ben,0.8974,,1.0,0.0556,0.0035,0.051,0.947,0.981,0.8526,,False,
1363,45.416,1,Ben,0.8982,,1.0,0.0486,0.0174,0.0445,0.9498,0.9803,0.8506,,False,
1364,45.45,1,Ben,0.8979,,1.0,0.0451,0.0174,0.0427,0.9475,0.9823,0.8636,,False,
1365,45.483,1,Ben,0.8961,,1.0,0.0417,0.0035,0.041,0.9424,0.9821,0.8625,,False,
1366,45.516,1,Ben,0.8929,,1.0,0.0382,0.0035,0.0447,0.9331,0.9819,0.857,,False,
1367,45.55,1,Ben,0.8900,,1.0,0.0337,0.0035,0.0413,0.9247,0.9815,0.8742,,False,
1368,45.583,1,Ben,0.8879,,1.0,0.0302,0.0,0.031,0.9172,0.9836,0.8697,,False,
1369,45.616,1,Ben,0.8843,,1.0,0.0267,0.0,0.0363,0.9126,0.9752,0.8574,,False,
1370,45.65,1,Ben,0.8800,,1.0,0.0233,0.0,0.0363,0.9016,0.9727,0.8512,,False,
1373,45.75,1,Ben,0.7535,,1.0,0.0582,0.0,0.0271,0.8916,0.9651,0.8624,,False,
1374,45.783,1,Ben,0.8731,,1.0,0.0401,0.0,0.0353,0.8882,0.9631,0.8521,,False,
1375,45.817,1,Ben,0.8726,,1.0,0.0,0.0,0.0416,0.8853,0.9649,0.8325,,False,
1376,45.85,1,Ben,0.8721,,1.0,0.0,0.0,0.0542,0.8845,0.9641,0.8464,,False,
1377,45.883,1,Ben,0.8682,,1.0,0.0,0.0,0.0843,0.8749,0.9615,0.8565,,False,
1378,45.917,1,Ben,0.8660,,1.0,0.0,0.0,0.1095,0.8743,0.9529,0.8747,,False,
1379,45.95,1,Ben,0.8670,,1.0,0.0069,0.0,0.1255,0.8736,0.9582,0.8749,,False,
1380,45.983,1,Ben,0.8623,,1.0,0.0069,0.0,0.1559,0.8603,0.9576,0.8685,,False,
1381,46.017,1,Ben,0.8603,,1.0,0.0,0.0104,0.1384,0.8578,0.9525,0.8624,,False,
1382,46.05,1,Ben,0.8606,,1.0,0.0035,0.0104,0.0943,0.8588,0.9524,0.8513,,False,
1383,46.083,1,Ben,0.8650,,1.0,0.0035,0.0451,0.0717,0.8723,0.9517,0.8339,,False,
1384,46.117,1,Ben,0.8690,,1.0,0.0035,0.0417,0.0672,0.8783,0.9598,0.842,,False,
1385,46.15,1,Ben,0.8715,,1.0,0.0104,0.0486,0.0383,0.8865,0.9586,0.839,,False,
1386,46.183,1,Ben,0.8769,,1.0,0.0,0.0174,0.0388,0.9081,0.9507,0.8222,,False,
1387,46.217,1,Ben,0.8756,,1.0,0.0,0.0,0.0325,0.9082,0.945,0.8601,,False,
1388,46.25,1,Ben,0.8860,,1.0,0.0,0.0,0.0285,0.9219,0.9691,0.8812,,False,
1389,46.283,1,Ben,0.8859,,1.0,0.0,0.0,0.0277,0.9352,0.9497,0.8885,,False,
1390,46.317,1,Ben,0.8816,,1.0,0.0,0.0,0.015,0.9353,0.9317,0.8534,,False,
1391,46.35,1,Ben,0.8798,,1.0,0.0,0.0,0.0152,0.9224,0.9426,0.8209,,False,
1392,46.383,1,Ben,0.8774,,1.0,0.0,0.0051,0.0109,0.9161,0.9412,0.8029,,False,
1393,46.417,1,Ben,0.8740,,1.0,0.0,0.0051,0.0137,0.9117,0.9333,0.8067,,False,
1394,46.45,1,Ben,0.8807,,1.0,0.0,0.0128,0.0172,0.9193,0.9504,0.8122,,False,
1395,46.483,1,Ben,0.8823,,1.0,0.0,0.0059,0.0162,0.9168,0.9609,0.824,,False,
1396,46.517,1,Ben,0.8859,,1.0,0.0,0.0059,0.0333,0.9255,0.9636,0.8331,,False,
1397,46.55,1,Ben,0.8870,,1.0,0.0,0.0117,0.0756,0.9232,0.9714,0.8258,,False,
1398,46.583,1,Ben,0.8814,,1.0,0.0,0.0,0.0993,0.9063,0.9721,0.823,,False,
1399,46.617,1,Ben,0.8760,,1.0,0.0,0.0,0.1207,0.8927,0.9685,0.8118,,False,
1400,46.65,1,Ben,0.8728,,1.0,0.0068,0.0,0.1576,0.8849,0.9664,0.7904,,False,
1401,46.683,1,Ben,0.8709,,1.0,0.0072,0.0,0.145,0.8862,0.9567,0.7852,,False,
1402,46.717,1,Ben,0.8705,,1.0,0.0023,0.0026,0.1254,0.8869,0.9541,0.7983,,False,
1403,46.75,1,Ben,0.8709,,1.0,0.0,0.0,0.1,0.8922,0.948,0.7991,,False,
1404,46.784,1,Ben,0.8733,,1.0,0.0,0.0,0.086,0.8993,0.9481,0.7996,,False,
1405,46.817,1,Ben,0.8771,,1.0,0.0,0.0,0.0953,0.9068,0.9533,0.795,,False,
1406,46.85,1,Ben,0.8805,,1.0,0.0,0.0,0.0905,0.9111,0.9613,0.8067,,False,
1407,46.884,1,Ben,0.8850,,1.0,0.0,0.0,0.0803,0.9182,0.9702,0.8109,,False,
1408,46.917,1,Ben,0.8868,,1.0,0.0,0.0,0.0667,0.922,0.972,0.8007,,False,
1409,46.95,1,Ben,0.8869,,1.0,0.0,0.0,0.0763,0.9248,0.9686,0.7922,,False,
1413,47.084,1,Ben,0.8087,,1.0,0.0,0.0,0.0565,0.9418,0.967,0.7649,,False,
1414,47.117,1,Ben,0.8913,,1.0,0.0,0.0,0.1036,0.9374,0.969,0.7594,,False,
1415,47.15,1,Ben,0.8938,,1.0,0.0,0.0039,0.1188,0.9451,0.9686,0.7696,,False,
1416,47.184,1,Ben,0.8925,,1.0,0.0,0.0,0.1188,0.941,0.9689,0.7624,,False,
1417,47.217,1,Ben,0.8918,,1.0,0.0,0.0,0.1201,0.9399,0.9678,0.7678,,False,
1418,47.25,1,Ben,0.8925,,1.0,0.0,0.0,0.1158,0.9391,0.9715,0.786,,False,
1419,47.284,1,Ben,0.8921,,1.0,0.0,0.0,0.1202,0.9403,0.9682,0.7664,,False,
1420,47.317,1,Ben,0.8959,,1.0,0.0,0.0015,0.1088,0.9517,0.968,0.7475,,False,
1423,47.417,1,Ben,0.7911,,1.0,0.0,0.0,0.0638,0.9555,0.9657,0.7308,,False,
1424,47.45,1,Ben,0.8976,,1.0,0.0,0.0,0.0518,0.9585,0.9654,0.7218,,False,
1425,47.484,1,Ben,0.8979,,1.0,0.006,0.0,0.0542,0.9616,0.9622,0.7262,,False,
1426,47.517,1,Ben,0.8986,,1.0,0.0061,0.0,0.0529,0.9616,0.9651,0.7304,,False,
1427,47.55,1,Ben,0.8973,,1.0,0.0052,0.0,0.0524,0.9581,0.9647,0.7324,,False,
1428,47.584,1,Ben,0.8973,,1.0,0.0033,0.0,0.0543,0.9594,0.963,0.7331,,False,
1429,47.617,1,Ben,0.8955,,1.0,0.0028,0.0,0.0648,0.9586,0.9565,0.7214,,False,
1430,47.651,1,Ben,0.8964,,1.0,0.0028,0.0,0.0708,0.9615,0.9562,0.7245,,False,
1431,47.684,1,Ben,0.8945,,1.0,0.0,0.0,0.0803,0.9571,0.9546,0.7235,,False,
1432,47.717,1,Ben,0.8947,,1.0,0.001,0.0,0.0891,0.9576,0.9547,0.7279,,False,
1433,47.751,1,Ben,0.8957,,1.0,0.0,0.0,0.091,0.9601,0.9554,0.7337,,False,
1434,47.784,1,Ben,0.8950,,1.0,0.0,0.0,0.088,0.9591,0.9536,0.7361,,False,
1435,47.817,1,Ben,0.8937,,1.0,0.0,0.0,0.0889,0.9522,0.958,0.7296,,False,
1436,47.851,1,Ben,0.8877,,1.0,0.0,0.0,0.0822,0.9423,0.9472,0.7228,,False,
1437,47.884,1,Ben,0.8845,,1.0,0.0,0.0,0.1008,0.9384,0.9393,0.7387,,False,
1438,47.917,1,Ben,0.8821,,1.0,0.0,0.0,0.0995,0.933,0.9369,0.7422,,False,
1439,47.951,1,Ben,0.8836,,1.0,0.0045,0.0,0.0934,0.9315,0.9452,0.7514,,False,
1440,47.984,1,Ben,0.8876,,1.0,0.0049,0.0012,0.1029,0.9375,0.9536,0.7501,,False,
1441,48.017,1,Ben,0.8877,,1.0,0.0,0.0,0.1112,0.9345,0.9581,0.7565,,False,
1442,48.051,1,Ben,0.8876,,1.0,0.0,0.0,0.1189,0.9333,0.9594,0.735,,False,
1443,48.084,1,Ben,0.8854,,1.0,0.0,0.0,0.1145,0.9218,0.9667,0.7423,,False,
1444,48.117,1,Ben,0.8846,,1.0,0.0,0.0,0.1197,0.9208,0.9648,0.7339,,False,
1445,48.151,1,Ben,0.8862,,1.0,0.0,0.0,0.1429,0.9327,0.9546,0.7269,,False,
1446,48.184,1,Ben,0.8902,,1.0,0.0,0.0,0.1541,0.9459,0.9524,0.6941,,False,
1447,48.217,1,Ben,0.8867,,1.0,0.0,0.0035,0.1553,0.9465,0.9372,0.6799,,False,
1448,48.251,1,Ben,0.8878,,1.0,0.0,0.0069,0.1778,0.9461,0.9422,0.6714,,False,
1449,48.284,1,Ben,0.8890,,1.0,0.0,0.0,0.1576,0.9458,0.9477,0.686,,False,
1450,48.317,1,Ben,0.8877,,1.0,0.0,0.0,0.1518,0.9427,0.9465,0.6864,,False,
1455,48.484,1,Ben,0.7866,,1.0,0.0,0.0,0.1359,0.931,0.9341,0.6872,,False,
1460,48.651,1,Ben,0.7722,,1.0,0.0,0.0,0.1729,0.9192,0.8955,0.6197,,False,
1461,48.684,1,Ben,0.8646,,1.0,0.0254,0.0,0.1351,0.9131,0.8921,0.6106,,False,
1462,48.718,1,Ben,0.8624,,1.0,0.043,0.0059,0.0965,0.9106,0.8866,0.6081,,False,
1463,48.751,1,Ben,0.8626,,1.0,0.0117,0.0,0.0504,0.9034,0.8977,0.6343,,False,
1464,48.784,1,Ben,0.8633,,1.0,0.0117,0.002,0.0585,0.9081,0.8941,0.6394,,False,
1465,48.818,1,Ben,0.8602,,1.0,0.0059,0.0039,0.0614,0.9024,0.8893,0.6274,,False,
1467,48.884,1,Ben,0.7650,,1.0,0.0051,0.0026,0.1287,0.9024,0.9028,0.6236,,False,
1468,48.918,1,Ben,0.8635,,1.0,0.0,0.0,0.1378,0.8987,0.9079,0.6324,,False,
1470,48.984,1,Ben,0.7684,,1.0,0.0,0.0,0.143,0.9137,0.9093,0.6373,,False,
1472,49.051,1,Ben,0.7632,,1.0,0.0,0.0,0.1246,0.9047,0.922,0.6992,,False,
1477,49.218,1,Ben,0.7540,,1.0,0.0,0.0,0.1243,0.9066,0.9028,0.703,,False,
1479,49.284,1,Ben,0.7607,,1.0,0.0,0.0,0.1043,0.918,0.9109,0.7055,,False,
1485,49.485,1,Ben,0.7804,,1.0,0.0254,0.0,0.1233,0.9281,0.9348,0.7293,,False,
1486,49.518,1,Ben,0.8824,,1.0,0.0148,0.0,0.0941,0.9331,0.9383,0.7058,,False,
1487,49.551,1,Ben,0.8695,,1.0,0.017,0.0,0.0909,0.9144,0.911,0.7165,,False,
1488,49.585,1,Ben,0.8679,,1.0,0.0,0.0,0.0759,0.9232,0.8917,0.704,,False,
1489,49.618,1,Ben,0.8701,,1.0,0.0,0.0,0.0842,0.9228,0.9015,0.7179,,False,
1490,49.651,1,Ben,0.8730,,1.0,0.0,0.0,0.0903,0.9214,0.9154,0.7317,,False,
1491,49.685,1,Ben,0.8732,,1.0,0.0,0.0039,0.1202,0.92,0.9184,0.7421,,False,
1492,49.718,1,Ben,0.8650,,1.0,0.0,0.0098,0.1068,0.9113,0.8965,0.7548,,False,
1493,49.751,1,Ben,0.8770,,1.0,0.0,0.0039,0.1292,0.9276,0.9235,0.7633,,False,
1494,49.785,1,Ben,0.8784,,1.0,0.0298,0.0128,0.1333,0.925,0.933,0.7471,,False,
1495,49.818,1,Ben,0.8735,,1.0,0.0208,0.0174,0.1492,0.9165,0.9244,0.7456,,False,
1496,49.851,1,Ben,0.8709,,1.0,0.0068,0.0035,0.1496,0.9078,0.9259,0.7352,,False,
1497,49.885,1,Ben,0.8694,,1.0,0.0068,0.0,0.1427,0.9061,0.9222,0.722,,False,
1498,49.918,1,Ben,0.8674,,1.0,0.0068,0.0,0.1286,0.9056,0.9147,0.7026,,False,
1499,49.951,1,Ben,0.8659,,1.0,0.0139,0.0069,0.1092,0.8918,0.928,0.7103,,False,
1500,49.985,1,Ben,0.8710,,1.0,0.0,0.0347,0.0877,0.9162,0.9144,0.7108,,False,
1501,50.018,1,Ben,0.8539,,1.0,0.0,0.0035,0.0677,0.8843,0.8885,0.7043,,False,
1502,50.051,1,Ben,0.8532,,1.0,0.0069,0.0,0.0621,0.8833,0.8868,0.6978,,False,
1503,50.085,1,Ben,0.8557,,1.0,0.0104,0.0243,0.0662,0.8835,0.8973,0.7098,,False,
1504,50.118,1,Ben,0.8589,,1.0,0.0,0.0312,0.0662,0.8911,0.8995,0.7202,,False,
1505,50.151,1,Ben,0.8584,,1.0,0.0104,0.0278,0.0859,0.8906,0.8983,0.7165,,False,
1506,50.185,1,Ben,0.8565,,1.0,0.0312,0.0312,0.119,0.8915,0.8892,0.7238,,False,
1507,50.218,1,Ben,0.8569,,1.0,0.0278,0.0243,0.1648,0.897,0.8831,0.7286,,False,
1508,50.251,1,Ben,0.8575,,1.0,0.0,0.0312,0.1702,0.9,0.8814,0.7229,,False,
1509,50.285,1,Ben,0.8555,,1.0,0.0,0.0312,0.152,0.9071,0.8628,0.7076,,False,
1510,50.318,1,Ben,0.8481,,1.0,0.0409,0.0139,0.1463,0.9067,0.8326,0.6925,,False,
1511,50.351,1,Ben,0.8405,,1.0,0.0186,0.0104,0.0662,0.9136,0.7912,0.6636,,False,
1513,50.418,1,Ben,0.7294,,1.0,0.0115,0.0561,0.0404,0.909,0.7201,0.6471,,False,
1514,50.452,1,Ben,0.8192,,1.0,0.0104,0.0816,0.0331,0.9119,0.7048,0.6196,,False,
1515,50.485,1,Ben,0.8201,,1.0,0.0033,0.0645,0.0406,0.9107,0.7104,0.6198,,False,
1516,50.518,1,Ben,0.8200,,1.0,0.0036,0.0703,0.0429,0.9097,0.7113,0.6385,,False,
1517,50.552,1,Ben,0.8216,,1.0,0.001,0.0459,0.0434,0.9156,0.7095,0.6223,,False,
1518,50.585,1,Ben,0.8206,,1.0,0.0036,0.0663,0.0325,0.917,0.7034,0.6334,,False,
1519,50.618,1,Ben,0.8226,,1.0,0.0099,0.0689,0.0469,0.9138,0.7164,0.6517,,False,
1520,50.652,1,Ben,0.8250,,1.0,0.0079,0.0434,0.057,0.9103,0.7312,0.662,,False,
1521,50.685,1,Ben,0.8283,,1.0,0.0133,0.0102,0.0492,0.9178,0.7345,0.6615,,False,
1522,50.718,1,Ben,0.8316,,1.0,0.0083,0.0104,0.0621,0.9171,0.7489,0.6555,,False,
1523,50.752,1,Ben,0.8225,,1.0,0.013,0.0051,0.0478,0.9031,0.7311,0.6614,,False,
1524,50.785,1,Ben,0.8174,,1.0,0.0064,0.0051,0.0384,0.896,0.7199,0.6573,,False,
1525,50.818,1,Ben,0.8177,,1.0,0.0008,0.0204,0.0345,0.897,0.7196,0.6574,,False,
1526,50.852,1,Ben,0.8143,,1.0,0.0031,0.0102,0.0198,0.8957,0.7073,0.6415,,False,
1527,50.885,1,Ben,0.8105,,1.0,0.0,0.0255,0.0194,0.8949,0.6928,0.6201,,False,
1528,50.918,1,Ben,0.8106,,1.0,0.0041,0.0306,0.0247,0.8949,0.6932,0.6345,,False,
1529,50.952,1,Ben,0.8149,,1.0,0.0,0.0179,0.0247,0.8941,0.712,0.634,,False,
1530,50.985,1,Ben,0.8135,,1.0,0.0082,0.023,0.0201,0.893,0.708,0.6283,,False,
1531,51.018,1,Ben,0.8159,,1.0,0.0,0.0128,0.0262,0.9049,0.7009,0.6384,,False,
1532,51.052,1,Ben,0.8203,,1.0,0.0,0.051,0.0355,0.9123,0.7087,0.6379,,False,
1533,51.085,1,Ben,0.8242,,1.0,0.0,0.0128,0.0419,0.9163,0.7194,0.6435,,False,
1534,51.118,1,Ben,0.8264,,1.0,0.0,0.0077,0.0524,0.9215,0.7213,0.6621,,False,
1535,51.152,1,Ben,0.8288,,1.0,0.0,0.0357,0.0534,0.9272,0.723,0.6605,,False,
1536,51.185,1,Ben,0.8276,,1.0,0.0,0.0536,0.0467,0.9244,0.7221,0.6451,,False,
1537,51.218,1,Ben,0.8186,,1.0,0.0,0.1173,0.033,0.9196,0.6913,0.6147,,False,
1538,51.252,1,Ben,0.8155,,1.0,0.0,0.1148,0.0333,0.9172,0.6818,0.6005,,False,
1539,51.285,1,Ben,0.8081,,1.0,0.0,0.0765,0.0208,0.8993,0.6764,0.5935,,False,
1540,51.318,1,Ben,0.8065,,1.0,0.0,0.0867,0.0363,0.9048,0.662,0.5735,,False,
1541,51.352,1,Ben,0.8082,,1.0,0.0,0.0638,0.0371,0.9041,0.6699,0.5795,,False,
1542,51.385,1,Ben,0.8118,,1.0,0.0,0.0689,0.0352,0.9108,0.6754,0.5814,,False,
1543,51.419,1,Ben,0.8096,,1.0,0.0,0.0536,0.0332,0.9085,0.6697,0.5928,,False,
1544,51.452,1,Ben,0.8097,,1.0,0.0,0.0434,0.0241,0.9104,0.6672,0.5962,,False,
1545,51.485,1,Ben,0.8126,,1.0,0.0,0.0799,0.0252,0.9159,0.6718,0.601,,False,
1546,51.519,1,Ben,0.8121,,1.0,0.0,0.0944,0.039,0.9066,0.6829,0.6266,,False,
1547,51.552,1,Ben,0.8165,,1.0,0.0,0.0995,0.0503,0.9156,0.6885,0.6173,,False,
1548,51.585,1,Ben,0.8157,,1.0,0.0,0.0638,0.0427,0.9157,0.685,0.6256,,False,
1549,51.619,1,Ben,0.8124,,1.0,0.0,0.1046,0.0301,0.913,0.675,0.6099,,False,
1550,51.652,1,Ben,0.8093,,1.0,0.0,0.1199,0.024,0.9012,0.6786,0.6187,,False,
1552,51.719,1,Ben,0.7168,,1.0,0.0,0.1445,0.0272,0.8957,0.6682,0.6061,,False,
1553,51.752,1,Ben,0.7994,,1.0,0.0,0.1348,0.034,0.8855,0.6596,0.6052,,False,
1555,51.819,1,Ben,0.7243,,1.0,0.013,0.1387,0.0327,0.892,0.6827,0.6247,,False,
1556,51.852,1,Ben,0.8053,,1.0,0.0,0.1035,0.0222,0.8865,0.6829,0.6263,,False,
1557,51.885,1,Ben,0.8077,,1.0,0.0,0.0383,0.0171,0.8955,0.6802,0.6362,,False,
1558,51.919,1,Ben,0.8075,,1.0,0.0,0.0408,0.0209,0.888,0.6898,0.6392,,False,
1559,51.952,1,Ben,0.8155,,1.0,0.0,0.0434,0.0299,0.9029,0.7022,0.6471,,False,
1560,51.985,1,Ben,0.8178,,1.0,0.0,0.0035,0.0377,0.9078,0.7046,0.6542,,False,
1561,52.019,1,Ben,0.8192,,1.0,0.0,0.0139,0.0386,0.9125,0.7041,0.6391,,False,
1562,52.052,1,Ben,0.8211,,1.0,0.0,0.0,0.0308,0.9168,0.7057,0.624,,False,
1563,52.085,1,Ben,0.8152,,1.0,0.0,0.0,0.0343,0.9008,0.7038,0.6151,,False,
1564,52.119,27,fighter-27,0.6487,,0.0,0.0546,0.0,0.139,0.8641,0.7655,0.7654,punch,True,punch
1564,52.119,1,Ben,0.8116,,1.0,0.0,0.0,0.0421,0.885,0.7113,0.5984,,False,
1565,52.152,1,Ben,0.8124,,1.0,0.0,0.0,0.0521,0.8983,0.6957,0.5878,,False,
1566,52.185,1,Ben,0.8083,,1.0,0.0,0.0,0.0692,0.8929,0.6861,0.5978,,False,
1567,52.219,1,Ben,0.8030,,1.0,0.0,0.0,0.1116,0.8712,0.6948,0.5883,,False,
1568,52.252,1,Ben,0.7954,,1.0,0.0,0.0069,0.0895,0.8538,0.6878,0.5801,,False,
1569,52.286,1,Ben,0.7947,,1.0,0.0,0.0,0.0795,0.858,0.6791,0.5606,,False,
1570,52.319,1,Ben,0.8101,,1.0,0.0,0.0,0.0758,0.9102,0.6691,0.5624,,False,
1571,52.352,1,Ben,0.7922,,1.0,0.0,0.0069,0.0456,0.8859,0.6293,0.5243,punch,False,
1572,52.386,1,Ben,0.7922,,1.0,0.0,0.0102,0.0313,0.8912,0.6215,0.5299,,False,
1573,52.419,1,Ben,0.7866,,1.0,0.0,0.0485,0.0327,0.8854,0.6066,0.5008,,False,
1574,52.452,1,Ben,0.7959,,1.0,0.0,0.0527,0.0356,0.9029,0.6204,0.5261,,False,
1575,52.486,1,Ben,0.7995,,1.0,0.0,0.0833,0.0371,0.902,0.6366,0.5706,,False,
1576,52.519,1,Ben,0.8054,,1.0,0.0,0.1188,0.0546,0.9091,0.6511,0.5939,,False,
1577,52.552,1,Ben,0.8060,,1.0,0.0,0.1466,0.0445,0.8994,0.6675,0.5961,,False,
1579,52.619,1,Ben,0.7212,,1.0,0.0,0.1367,0.0491,0.888,0.6753,0.5883,,False,
1582,52.719,1,Ben,0.7039,,1.0,0.0,0.1484,0.0496,0.8825,0.6402,0.5666,,False,
1583,52.752,1,Ben,0.7906,,1.0,0.0,0.123,0.0516,0.8809,0.6294,0.5518,,False,
1584,52.786,1,Ben,0.7991,,1.0,0.0,0.0383,0.0599,0.8948,0.6453,0.5462,,False,
1585,52.819,1,Ben,0.7963,,1.0,0.0,0.0417,0.1098,0.8982,0.6289,0.5605,,False,
1586,52.852,1,Ben,0.7924,,1.0,0.0159,0.0153,0.1087,0.8635,0.6618,0.5707,,False,
1587,52.886,1,Ben,0.7943,,1.0,0.0,0.0153,0.1174,0.8499,0.6888,0.5827,,False,
1588,52.919,1,Ben,0.8275,,1.0,0.0,0.0039,0.0912,0.836,0.8468,0.7874,,False,
1589,52.952,1,Ben,0.8317,,1.0,0.0,0.0,0.0786,0.8456,0.8508,0.8622,,False,
1590,52.986,1,Ben,0.8378,,1.0,0.0,0.0,0.0663,0.849,0.8715,0.8503,,False,
1591,53.019,1,Ben,0.8402,,1.0,0.0,0.0015,0.087,0.8697,0.852,0.848,,False,
1592,53.052,1,Ben,0.8378,,1.0,0.0054,0.0,0.0976,0.8681,0.8444,0.8172,punch,False,
1594,53.119,1,Ben,0.7495,,1.0,0.0615,0.017,0.0997,0.8597,0.8214,0.8109,punch,False,
1595,53.152,1,Ben,0.8349,,1.0,0.0042,0.002,0.094,0.8651,0.8365,0.8222,punch,False,
1596,53.186,1,Ben,0.8340,,1.0,0.0419,0.0371,0.0812,0.8623,0.8368,0.887,punch,False,
1597,53.219,1,Ben,0.8424,,1.0,0.0,0.0,0.1335,0.8958,0.8242,0.8834,,False,
1598,53.253,1,Ben,0.8410,,1.0,0.0401,0.0255,0.1408,0.8997,0.8129,0.8619,kick,False,
1599,53.286,1,Ben,0.8422,,1.0,0.0538,0.002,0.1359,0.8876,0.8351,0.8447,kick,False,
1600,53.319,1,Ben,0.8483,,1.0,0.0151,0.0078,0.1533,0.9065,0.8337,0.8129,,False,
1601,53.353,1,Ben,0.8346,,1.0,0.008,0.0508,0.1185,0.8688,0.83,0.7936,,False,
1602,53.386,1,Ben,0.8160,,1.0,0.0163,0.0039,0.163,0.8418,0.7907,0.7239,,False,
1603,53.419,1,Ben,0.8235,,1.0,0.0337,0.0,0.1627,0.8316,0.8363,0.7444,,False,
