frame,timestamp_seconds,track_id,selected_track_id,fighter_label,confidence,bbox,keypoints,red_glove_score,white_glove_score,blue_glove_score,blue_torso_score,white_uniform_score,black_belt_score,standing_score,reference_match_score,pose_reference_match_score,competition_fighter_score,exclude_reference_match_score,exclude_body_match_score,exclude_face_detected,exclude_face_match_score,face_detected,face_match_score,gabriel_candidate_score,id_red_wrist_score,id_white_glove_score,id_blue_glove_score,id_blue_torso_score,id_pose_reference_score,id_face_detected,id_face_match_score,id_exclude_reference_score,id_exclude_body_score,id_exclude_face_detected,id_exclude_face_score,id_competition_fighter_score,id_continuity_score,id_reset_side_score,id_match_gap,id_confirmed_not_top,id_hard_reject_active,id_rejection_reason,id_visual_state,strike_punch_score,strike_kick_score,strike_punch_endpoint_motion,strike_kick_endpoint_motion,strike_punch_extension_delta,strike_kick_extension_delta,strike_punch_extension_ratio,strike_kick_extension_ratio,strike_kick_foot_height_change,strike_kick_foot_elevation_body_heights,strike_kick_support_foot_motion_body_heights,strike_punch_opponent_distance_body_heights,strike_punch_target_approach_body_heights,strike_punch_target_distance_body_heights,strike_punch_target_alignment,strike_kick_opponent_distance_body_heights,strike_kick_used_recent_opponent,strike_punch_commitment_frames,strike_kick_commitment_frames,strike_punch_cooldown,strike_kick_cooldown,strike_punch_armed,strike_kick_armed,strike_candidate_type,strike_confirmed,strike_rejection_reason,estimated_action
9,0.267,2,,fighter-2,4.4805,"[390, 378, 490, 604]","[[430.068359375, 395.36197916666663], [426.02213541666663, 391.68359375], [434.11458333333337, 391.68359375], [416.09049479166663, 396.83333333333337], [436.689453125, 395.36197916666663], [403.583984375, 425.52473958333337], [449.56380208333337, 419.271484375], [400.6412760416667, 459.36588541666663], [466.11653645833326, 455.31966145833337], [406.15885416666663, 483.64322916666663], [475.68033854166663, 484.01106770833337], [418.66536458333337, 482.171875], [445.88541666666663, 479.22916666666663], [430.43619791666663, 535.8763020833333], [466.85221354166674, 527.7838541666667], [433.01106770833337, 585.1666666666667], [454.345703125, 572.66015625]]",0.1241,0.3937,0.0,0.0128,0.8013,0.0079,0.734,0.8637,0.8667,1.0,0.8701,0.8701,False,0.0,False,0.0,0.6801,0.1241,0.3937,0.0,0.0128,0.8667,False,0.0,0.8701,0.8701,False,0.0,1.0,0.399,1.0,-0.0249,False,True,red_glove,candidate,0.0,0.4683,56.5886,22.4334,-7.7791,5.62,0.8821,1.0571,10.7096,0.0,0.2705,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
9,0.267,1,,fighter-1,4.9144,"[869, 361, 951, 650]","[[894.0071614583333, 384.142578125], [892.5960286458333, 380.37955729166663], [893.5367838541667, 379.43880208333337], [896.8294270833333, 383.67220052083337], [915.1741536458333, 384.61295572916663], [893.5367838541667, 421.77278645833337], [931.6373697916667, 416.5986328125], [887.421875, 467.86979166666663], [934.9300130208333, 454.22884114583337], [877.5439453125, 504.55924479166663], [914.7037760416667, 480.56998697916663], [907.177734375, 487.1552734375], [926.93359375, 487.62565104166663], [886.4811197916666, 553.9488932291667], [918.9371744791667, 557.7119140625], [929.2854817708333, 607.1015625], [918.466796875, 613.2164713541667]]",0.0436,0.5371,0.0234,0.0042,0.4499,0.6881,0.6803,0.6339,0.8809,0.0,0.8448,0.8448,False,0.0,False,0.0,0.7049,0.0436,0.5371,0.0234,0.0042,0.8809,False,0.0,0.8448,0.8448,False,0.0,0.0,0.6166,0.0,0.0249,False,False,not_active_fighter_pair,candidate,0.0,0.1172,33.6601,18.2403,-2.523,1.4067,0.9709,1.0113,3.9274,0.0668,0.1725,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
10,0.3,4,,fighter-4,3.6667,"[160, 458, 428, 718]","[[387.05555555555554, 515.3003472222222], [386.47395833333326, 503.6684027777777], [386.47395833333326, 502.50520833333337], [332.3854166666667, 504.8315972222222], [368.44444444444446, 504.25], [290.51041666666663, 552.5225694444445], [384.72916666666674, 555.4305555555555], [264.9201388888889, 632.7829861111111], [406.2482638888889, 660.6996527777777], [344.0173611111111, 675.8211805555555], [396.94270833333326, 717.1145833333334], [210.83159722222223, 706.6458333333334], [285.8576388888889, 711.8802083333334], [303.30555555555554, 697.3402777777777], [363.21006944444446, 688.0347222222223], [178.84375, 713.0434027777777], [339.94618055555554, 704.3194444444445]]",0.12,0.0,0.0,0.0754,0.0059,0.7946,0.6174,0.6035,0.8085,0.0,0.661,0.661,False,0.0,False,0.0,0.504,0.12,0.0,0.0,0.0754,0.8085,False,0.0,0.661,0.661,False,0.0,0.0,0.1553,0.0,-0.1998,False,False,not_active_fighter_pair,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
10,0.3,2,,fighter-2,4.5846,"[404, 376, 500, 601]","[[439.1826171875, 393.6513671875], [435.5205078125, 390.7216796875], [443.5771484375, 389.9892578125], [425.6328125, 396.21484375], [446.873046875, 393.28515625], [414.2802734375, 424.046875], [461.1552734375, 417.455078125], [411.716796875, 457.3720703125], [476.5361328125, 452.611328125], [419.7734375, 481.17578125], [486.7900390625, 481.17578125], [430.02734375, 479.7109375], [457.859375, 476.4150390625], [438.4501953125, 535.7412109375], [479.099609375, 526.5859375], [440.6474609375, 583.3486328125], [474.705078125, 573.0947265625]]",0.106,0.5015,0.0,0.0068,0.81,0.0,0.7373,0.8481,0.8578,1.0,0.8634,0.8634,False,0.0,False,0.0,0.6784,0.106,0.5015,0.0,0.0068,0.8578,False,0.0,0.8634,0.8634,False,0.0,1.0,0.4096,0.0,-0.0254,False,True,red_glove,candidate,0.0,0.5974,61.1877,22.6121,-10.4439,7.7644,0.846,1.0805,11.9482,0.0,0.3092,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
10,0.3,1,,fighter-1,4.8945,"[874, 359, 949, 643]","[[898.0950520833333, 380.35546875], [896.7083333333333, 376.65755208333337], [897.6328125, 375.73307291666663], [900.8684895833333, 380.35546875], [918.8958333333333, 381.7421875], [898.0950520833333, 419.18359375], [934.1497395833333, 414.09895833333337], [893.9348958333333, 464.9453125], [938.3098958333333, 452.00260416666674], [883.3033854166666, 502.84895833333337], [917.9713541666667, 476.96354166666674], [911.9622395833333, 484.82161458333326], [931.3763020833333, 484.359375], [888.3880208333334, 549.53515625], [924.4427083333333, 556.46875], [927.6783854166667, 606.8528645833334], [924.9049479166667, 614.2486979166666]]",0.0528,0.5867,0.0051,0.0017,0.4655,0.7625,0.7048,0.6266,0.8809,1.0,0.8064,0.8064,False,0.0,False,0.0,0.7038,0.0528,0.5867,0.0051,0.0017,0.8809,False,0.0,0.8064,0.8064,False,0.0,1.0,0.6082,1.0,0.0254,False,True,red_glove,candidate,0.0,0.3177,33.6173,18.117,-2.5717,4.3116,0.9706,1.0343,6.3542,0.0317,0.1571,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
11,0.333,4,,fighter-4,3.6074,"[171, 467, 438, 719]","[[394.31119791666674, 520.5716145833333], [393.15234375, 508.98307291666674], [393.73177083333337, 508.40364583333326], [339.84505208333337, 511.30078125], [376.34895833333337, 510.14192708333326], [297.546875, 555.3372395833333], [392.57291666666663, 559.97265625], [269.15494791666663, 634.1393229166666], [415.75, 661.3723958333334], [338.1067708333333, 685.12890625], [407.63802083333326, 716.41796875], [225.69791666666669, 708.3059895833334], [299.28515625, 712.94140625], [291.1731770833333, 696.7174479166666], [366.49869791666663, 689.1848958333334], [189.19401041666669, 711.7825520833334], [345.63932291666663, 706.5677083333334]]",0.0851,0.0,0.0,0.097,0.0113,0.8134,0.6254,0.6079,0.812,0.0,0.6306,0.6306,False,0.0,False,0.0,0.512,0.0851,0.0,0.0,0.097,0.812,False,0.0,0.6306,0.6306,False,0.0,0.0,0.1691,0.0,-0.1971,False,False,not_active_fighter_pair,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
11,0.333,2,,fighter-2,4.5906,"[414, 376, 517, 599]","[[448.80403645833337, 394.22037760416663], [444.08561197916663, 390.95377604166663], [453.5224609375, 390.22786458333337], [437.55240885416663, 395.67220052083337], [457.15201822916663, 393.49446614583337], [424.48600260416663, 425.07161458333337], [474.93684895833337, 419.26432291666663], [423.39713541666663, 461.3671875], [489.09212239583337, 453.7451171875], [435.01171875, 480.966796875], [497.80305989583326, 480.60384114583337], [442.6337890625, 479.8779296875], [469.49251302083337, 476.97428385416663], [446.9892578125, 534.3212890625], [490.18098958333337, 526.3362630208333], [448.80403645833337, 582.5944010416667], [495.98828125, 572.0686848958333]]",0.1412,0.495,0.0,0.0046,0.7673,0.0074,0.7324,0.8196,0.8657,1.0,0.8745,0.8745,False,0.0,False,0.0,0.6812,0.1412,0.495,0.0,0.0046,0.8657,False,0.0,0.8745,0.8745,False,0.0,1.0,0.4302,0.0,-0.0279,False,True,red_glove,candidate,0.0,0.4134,63.501,21.9697,-9.1204,4.9603,0.8618,1.0506,8.418,0.0,0.3213,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
11,0.333,1,,fighter-1,5.0521,"[878, 355, 951, 638]","[[901.1422526041667, 378.12272135416663], [899.7604166666667, 373.97721354166663], [900.681640625, 373.5166015625], [904.3665364583333, 377.662109375], [921.4091796875, 378.58333333333337], [901.1422526041667, 416.353515625], [937.9912109375, 411.28678385416663], [899.2998046875, 463.79654947916663], [941.6761067708333, 451.82063802083337], [888.7057291666666, 503.86979166666674], [924.6334635416667, 476.69368489583337], [915.4212239583333, 480.37858072916663], [936.609375, 478.99674479166663], [891.9300130208333, 546.7067057291667], [931.08203125, 553.1552734375], [924.6334635416667, 605.2044270833333], [932.4638671875, 615.7985026041667]]",0.159,0.3571,0.0,0.003,0.5073,0.7466,0.7227,0.6472,0.8752,1.0,0.7532,0.7532,False,0.0,False,0.0,0.7091,0.159,0.3571,0.0,0.003,0.8752,False,0.0,0.7532,0.7532,False,0.0,1.0,0.608,1.0,0.0279,False,True,red_glove,candidate,0.1223,0.6433,32.3406,19.7584,1.4675,11.4597,1.0169,1.0914,12.8662,0.0,0.1596,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
12,0.367,4,3,fighter-4,3.3967,"[206, 472, 446, 717]","[[399.95833333333337, 530.9583333333333], [398.91666666666674, 517.9375], [399.95833333333337, 517.4166666666666], [347.3541666666667, 518.4583333333334], [382.77083333333337, 516.8958333333334], [304.125, 558.5625], [399.4375, 565.3333333333333], [267.1458333333333, 637.7291666666666], [422.875, 670.0208333333334], [364.54166666666663, 684.6041666666666], [415.58333333333337, 716.8958333333334], [235.375, 712.2083333333334], [313.5, 714.2916666666666], [313.5, 692.4166666666666], [380.16666666666674, 689.2916666666666], [176.0, 712.2083333333334], [358.8125, 707.5208333333334]]",0.0835,0.0,0.0,0.1058,0.0145,0.923,0.6356,0.6055,0.8056,0.0,0.6232,0.6232,False,0.0,False,0.0,0.5005,0.0835,0.0,0.0,0.1058,0.8056,False,0.0,0.6232,0.6232,False,0.0,0.0,0.1392,0.0,-0.3663,False,False,not_active_fighter_pair,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
12,0.367,3,3,Gabriel,4.766,"[726, 342, 814, 526]","[[753.5286458333334, 357.0338541666667], [757.1223958333334, 353.7395833333333], [752.6302083333334, 353.4401041666667], [766.7057291666666, 357.3333333333333], [754.7265625, 357.0338541666667], [780.1822916666666, 378.296875], [751.7317708333334, 377.0989583333333], [785.8723958333334, 407.046875], [746.9401041666666, 405.54947916666663], [779.2838541666666, 431.60416666666663], [739.453125, 428.01041666666663], [771.1979166666666, 423.51822916666663], [753.2291666666666, 423.51822916666663], [781.3802083333334, 470.23697916666674], [746.3411458333334, 468.73958333333326], [803.2421875, 500.484375], [745.4427083333334, 512.4635416666667]]",0.0,0.7402,0.0,0.0375,0.7736,0.0182,0.7357,0.8858,0.8841,1.0,0.8418,0.8418,False,0.0,False,0.0,0.8667,0.0,0.7402,0.0,0.0375,0.8841,False,0.0,0.8418,0.8418,False,0.0,1.0,0.8938,1.0,0.1538,False,False,,confirmed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.6812,False,0,0,0,0,True,True,,False,history_warmup,
12,0.367,2,3,fighter-2,4.7161,"[424, 377, 534, 598]","[[456.69856770833337, 393.6181640625], [452.0224609375, 390.380859375], [462.45377604166663, 389.66145833333337], [446.98665364583337, 395.41666666666663], [467.1298828125, 392.89876302083337], [434.7568359375, 424.55240885416663], [485.11490885416663, 418.4375], [432.23893229166663, 460.16276041666663], [500.22233072916663, 451.17024739583337], [445.18815104166663, 479.58658854166674], [507.41634114583337, 478.14778645833326], [452.74186197916663, 479.58658854166674], [480.0791015625, 476.708984375], [455.61946614583337, 534.2610677083334], [500.58203125, 527.0670572916666], [454.90006510416663, 581.7415364583334], [513.53125, 569.1520182291666]]",0.101,0.4659,0.0,0.0052,0.7216,0.0211,0.7389,0.8197,0.8703,1.0,0.8662,0.8662,False,0.0,False,0.0,0.6882,0.101,0.4659,0.0,0.0052,0.8703,False,0.0,0.8662,0.8662,False,0.0,1.0,0.4433,0.0,-0.1785,False,True,red_glove,candidate,0.0,0.2594,61.7236,19.6452,-6.0838,3.1133,0.902,1.0314,5.3548,0.0,0.3048,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
12,0.367,1,3,fighter-1,5.1856,"[880, 352, 955, 635]","[[902.2998046875, 376.96516927083337], [901.8391927083333, 372.81966145833337], [902.2998046875, 372.35904947916663], [908.2877604166667, 376.0439453125], [923.4879557291667, 376.50455729166663], [903.681640625, 414.27473958333337], [940.9912109375, 408.74739583333337], [903.681640625, 461.7177734375], [945.13671875, 450.20247395833337], [893.5481770833333, 503.1728515625], [926.7122395833333, 473.69368489583337], [918.4212239583333, 478.2998046875], [940.0699869791667, 476.45735677083337], [895.390625, 545.5491536458333], [935.9244791666667, 552.4583333333333], [919.3424479166667, 605.4287109375], [937.3063151041667, 611.4166666666667]]",0.1994,0.3648,0.0,0.008,0.5277,0.7304,0.7161,0.675,0.87,1.0,0.7207,0.7207,False,0.0,False,0.0,0.713,0.1994,0.3648,0.0,0.008,0.87,False,0.0,0.7207,0.7207,False,0.0,1.0,0.6089,0.0,-0.1538,False,False,not_active_fighter_pair,candidate,0.2714,0.4703,30.1774,16.2773,3.2569,8.4127,1.0378,1.0665,9.4059,0.0,0.1836,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
13,0.4,4,3,fighter-4,3.5685,"[211, 479, 452, 717]","[[405.76649305555554, 536.2855902777777], [404.1974826388889, 524.2565104166666], [405.24348958333326, 523.7335069444445], [352.9431423611111, 524.7795138888888], [388.5073784722222, 523.7335069444445], [311.62586805555554, 562.9587673611111], [405.24348958333326, 570.8038194444445], [299.07378472222223, 639.3172743055555], [428.77864583333326, 669.6514756944445], [369.6792534722222, 687.9565972222223], [423.0256076388889, 717.2447916666666], [243.63541666666669, 713.5837673611111], [321.03993055555554, 714.6297743055555], [318.42491319444446, 696.84765625], [383.27734375, 693.7096354166666], [180.875, 713.0607638888888], [368.11024305555554, 706.26171875]]",0.0442,0.0,0.0,0.0871,0.0166,0.9072,0.6373,0.5936,0.8013,0.0,0.5847,0.5847,False,0.0,False,0.0,0.4729,0.0442,0.0,0.0,0.0871,0.8013,False,0.0,0.5847,0.5847,False,0.0,0.0,0.0721,0.0,-0.4078,False,False,not_active_fighter_pair,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
13,0.4,3,3,Gabriel,4.6839,"[730, 339, 818, 525]","[[755.8359375, 354.802734375], [759.166015625, 351.47265625], [755.23046875, 351.47265625], [768.853515625, 354.802734375], [757.349609375, 354.802734375], [782.779296875, 375.994140625], [751.900390625, 375.0859375], [787.623046875, 405.96484375], [746.451171875, 403.240234375], [781.87109375, 430.486328125], [740.396484375, 425.9453125], [773.39453125, 422.615234375], [754.322265625, 423.220703125], [782.779296875, 469.236328125], [749.17578125, 468.93359375], [805.181640625, 498.6015625], [750.083984375, 511.013671875]]",0.0,0.7793,0.0,0.0458,0.7463,0.027,0.7308,0.887,0.8803,1.0,0.8428,0.8428,False,0.0,False,0.0,0.8807,0.0,0.7793,0.0,0.0458,0.8803,False,0.0,0.8428,0.8428,False,0.0,1.0,0.9373,1.0,0.1488,False,False,,confirmed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.6712,False,0,0,0,0,True,True,,False,history_warmup,
13,0.4,2,3,fighter-2,4.8174,"[433, 377, 545, 596]","[[465.474609375, 393.4677734375], [460.8408203125, 390.259765625], [470.8212890625, 389.9033203125], [455.8505859375, 396.3193359375], [476.16796875, 393.4677734375], [444.4443359375, 423.052734375], [495.0595703125, 417.349609375], [440.1669921875, 456.9150390625], [510.38671875, 448.716796875], [450.1474609375, 476.51953125], [517.1591796875, 476.51953125], [462.2666015625, 477.5888671875], [490.7822265625, 475.09375], [462.623046875, 533.1943359375], [510.38671875, 526.7783203125], [461.5537109375, 580.9580078125], [527.49609375, 565.2744140625]]",0.0953,0.4008,0.001,0.0035,0.7136,0.0305,0.7471,0.8159,0.8748,1.0,0.8605,0.8605,False,0.0,False,0.0,0.673,0.0953,0.4008,0.001,0.0035,0.8748,False,0.0,0.8605,0.8605,False,0.0,1.0,0.3963,0.0,-0.2077,False,True,red_glove,candidate,0.0,0.0917,57.3619,36.7597,-4.2552,9.0213,0.9267,1.1021,1.8343,0.1098,0.1261,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
13,0.4,1,3,fighter-1,5.1505,"[880, 351, 958, 632]","[[903.9072265625, 375.33138020833337], [903.4498697916667, 370.7578125], [903.9072265625, 370.30045572916663], [910.3102213541667, 373.95930989583337], [925.4029947916667, 374.41666666666663], [905.7366536458333, 412.37727864583337], [942.7825520833333, 406.88899739583337], [907.1087239583333, 459.9423828125], [946.8987630208333, 447.13639322916674], [897.046875, 500.18977864583337], [929.9765625, 472.291015625], [921.744140625, 476.86458333333326], [942.3251953125, 475.49251302083326], [897.046875, 544.0960286458334], [940.0384114583333, 549.5843098958334], [914.8837890625, 605.8391927083334], [942.7825520833333, 609.498046875]]",0.1433,0.3827,0.0,0.0165,0.5321,0.6909,0.721,0.6812,0.8751,1.0,0.732,0.732,False,0.0,False,0.0,0.7319,0.1433,0.3827,0.0,0.0165,0.8751,False,0.0,0.732,0.732,False,0.0,1.0,0.6521,0.0,-0.1488,False,False,not_active_fighter_pair,candidate,0.4205,0.5396,26.9391,39.6545,5.0464,6.9011,1.0607,1.0564,10.7926,0.0523,0.0775,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
14,0.433,4,3,fighter-4,3.7684,"[218, 486, 457, 717]","[[410.63151041666663, 541.3350694444445], [410.1128472222222, 530.9618055555555], [410.1128472222222, 530.9618055555555], [355.65321180555554, 530.9618055555555], [393.515625, 530.4431423611112], [316.75347222222223, 569.3428819444445], [408.5568576388889, 578.16015625], [305.34288194444446, 646.1050347222223], [432.9340277777778, 675.1501736111112], [375.8810763888889, 705.2326388888889], [431.8967013888889, 717.6805555555555], [252.4392361111111, 713.0125868055555], [328.1640625, 715.6059027777778], [318.828125, 700.0460069444445], [388.32899305555554, 696.9340277777778], [234.28602430555554, 714.0499131944445], [373.8064236111111, 708.86328125]]",0.0223,0.0,0.0,0.059,0.0146,0.8996,0.6332,0.5793,0.8052,0.0,0.5575,0.5575,False,0.0,False,0.0,0.4685,0.0223,0.0,0.0,0.059,0.8052,False,0.0,0.5575,0.5575,False,0.0,0.0,0.0668,0.0,-0.414,False,False,not_active_fighter_pair,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
14,0.433,3,3,Gabriel,4.5423,"[732, 337, 818, 522]","[[758.1380208333334, 351.5133463541667], [761.7513020833334, 348.5022786458333], [757.5358072916666, 348.201171875], [771.0856119791666, 352.1155598958333], [759.3424479166666, 351.814453125], [784.9365234375, 373.494140625], [752.4169921875, 373.1930338541667], [790.3564453125, 403.3037109375], [745.4915364583334, 402.400390625], [784.3343098958334, 427.99446614583337], [740.0716145833334, 424.68229166666663], [774.3977864583334, 421.67122395833337], [755.7291666666666, 422.2734375], [783.4309895833334, 468.04166666666663], [751.8147786458334, 468.04166666666663], [805.712890625, 496.345703125], [753.9225260416666, 509.29329427083337]]",0.0,0.8164,0.0,0.046,0.7784,0.0013,0.7357,0.8766,0.8897,1.0,0.8449,0.8449,False,0.0,False,0.0,0.8825,0.0,0.8164,0.0,0.046,0.8897,False,0.0,0.8449,0.8449,False,0.0,1.0,0.9389,0.0,0.1357,False,False,,confirmed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.6648,False,0,0,0,0,True,True,,False,history_warmup,
14,0.433,2,3,fighter-2,4.6829,"[440, 376, 549, 594]","[[473.2109375, 393.45703125], [468.953125, 390.263671875], [478.533203125, 389.55403645833337], [463.630859375, 395.5859375], [484.919921875, 393.10221354166663], [452.986328125, 422.197265625], [502.66080729166663, 414.39127604166663], [447.30924479166663, 454.84049479166663], [519.6920572916666, 446.6796875], [455.47005208333337, 474.35546875], [525.7239583333334, 475.77473958333337], [471.43684895833337, 476.484375], [500.53190104166663, 473.64583333333337], [470.017578125, 532.1907552083334], [520.046875, 526.1588541666666], [468.953125, 579.3815104166666], [536.3684895833334, 564.833984375]]",0.1005,0.3563,0.0012,0.0118,0.7519,0.03,0.7568,0.8217,0.8763,1.0,0.8578,0.8578,False,0.0,False,0.0,0.6785,0.1005,0.3563,0.0012,0.0118,0.8763,False,0.0,0.8578,0.8578,False,0.0,1.0,0.403,0.0,-0.2039,False,False,not_active_fighter_pair,candidate,0.0,0.1121,50.1782,27.468,-5.9582,4.164,0.8976,1.0444,2.2428,0.0951,0.1134,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
14,0.433,1,3,fighter-1,4.76,"[873, 349, 962, 628]","[[904.78515625, 373.6123046875], [904.78515625, 369.0712890625], [905.693359375, 368.6171875], [912.05078125, 372.25], [926.58203125, 372.7041015625], [907.509765625, 411.302734375], [945.2001953125, 404.4912109375], [909.326171875, 458.529296875], [948.8330078125, 443.998046875], [900.6982421875, 498.0361328125], [930.6689453125, 467.1572265625], [923.4033203125, 475.3310546875], [943.837890625, 474.4228515625], [899.3359375, 541.6298828125], [943.3837890625, 546.1708984375], [908.8720703125, 603.841796875], [947.0166015625, 605.2041015625]]",0.1568,0.4746,0.0,0.0766,0.4929,0.6012,0.7194,0.7171,0.8847,1.0,0.7521,0.7521,False,0.0,False,0.0,0.7468,0.1568,0.4746,0.0,0.0766,0.8847,False,0.0,0.7521,0.7521,False,0.0,1.0,0.6653,1.0,-0.1357,False,True,red_glove,candidate,0.2236,0.4282,24.0556,37.6267,2.6834,7.363,1.0318,1.0604,8.5645,0.0528,0.0643,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
15,0.467,4,3,fighter-4,3.9416,"[232, 492, 462, 717]","[[415.3810763888889, 548.5972222222223], [414.88194444444446, 537.1171875], [414.88194444444446, 536.6180555555555], [360.97569444444446, 537.1171875], [398.4105902777778, 536.6180555555555], [322.04340277777777, 574.0529513888889], [413.3845486111111, 584.5347222222223], [275.62413194444446, 653.9140625], [438.34114583333337, 677.8723958333334], [383.43663194444446, 706.8220486111112], [439.83854166666663, 717.3038194444445], [261.14930555555554, 712.8116319444445], [338.015625, 714.8081597222223], [335.0208333333333, 700.3333333333334], [394.4175347222222, 698.8359375], [246.67447916666669, 712.3125], [382.9375, 708.8185763888889]]",0.0,0.0,0.0,0.0522,0.0153,0.9302,0.6256,0.576,0.8066,0.0,0.5372,0.5372,False,0.0,False,0.0,0.4627,0.0,0.0,0.0,0.0522,0.8066,False,0.0,0.5372,0.5372,False,0.0,0.0,0.0545,0.0,-0.4255,False,False,not_active_fighter_pair,candidate,0.9069,0.0,50.1491,18.8221,11.8682,-18.1379,1.0883,0.444,6.8967,0.0,0.0534,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
15,0.467,3,3,Gabriel,4.5539,"[732, 334, 817, 520]","[[761.1796875, 347.986328125], [764.8125, 345.26171875], [759.96875, 344.65625], [773.591796875, 348.89453125], [760.57421875, 348.2890625], [787.8203125, 370.994140625], [753.005859375, 369.48046875], [792.05859375, 401.5703125], [746.6484375, 398.54296875], [786.306640625, 425.7890625], [739.98828125, 422.76171875], [776.921875, 420.037109375], [757.244140625, 419.734375], [783.279296875, 465.14453125], [754.51953125, 466.052734375], [805.681640625, 494.8125], [758.15234375, 506.921875]]",0.0,0.7812,0.0,0.0384,0.8053,0.0005,0.7389,0.8741,0.904,1.0,0.8473,0.8473,False,0.0,False,0.0,0.8882,0.0,0.7812,0.0,0.0384,0.904,False,0.0,0.8473,0.8473,False,0.0,1.0,0.9438,0.0,0.1359,False,False,,confirmed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.6628,False,0,0,0,0,True,True,,False,history_warmup,
15,0.467,2,3,fighter-2,4.5226,"[448, 376, 555, 594]","[[479.85611979166663, 393.81184895833337], [475.24348958333337, 390.97330729166663], [485.533203125, 389.55403645833337], [472.40494791666663, 395.23111979166663], [492.27473958333337, 392.392578125], [462.47005208333337, 420.77799479166663], [511.43489583333337, 412.97200520833337], [455.728515625, 454.48567708333337], [529.5305989583334, 444.55078125], [460.69596354166663, 474.35546875], [535.2076822916667, 472.93619791666663], [480.92057291666663, 475.06510416666663], [510.37044270833337, 471.51692708333337], [479.50130208333337, 529.70703125], [527.7565104166666, 523.3203125], [478.43684895833337, 576.1881510416666], [542.6588541666666, 563.0598958333334]]",0.2084,0.32,0.0075,0.0029,0.7675,0.0311,0.7487,0.8373,0.8751,1.0,0.876,0.876,False,0.0,False,0.0,0.6851,0.2084,0.32,0.0075,0.0029,0.8751,False,0.0,0.876,0.876,False,0.0,1.0,0.4162,0.0,-0.2032,False,False,not_active_fighter_pair,candidate,0.0,0.0,41.487,13.3429,-3.7856,-3.0269,0.934,0.9709,2.5146,0.0,0.1096,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
15,0.467,1,3,fighter-1,4.897,"[867, 347, 966, 625]","[[905.1881510416667, 370.619140625], [906.0930989583333, 366.09440104166663], [906.0930989583333, 365.64192708333337], [913.78515625, 369.26171875], [927.8118489583333, 370.619140625], [908.8079427083333, 409.07942708333337], [946.36328125, 402.29231770833337], [911.0703125, 455.68424479166674], [948.6256510416667, 440.30013020833326], [903.8307291666667, 495.501953125], [931.8841145833333, 466.99609375], [925.0970052083333, 471.97330729166674], [945.9108072916667, 471.068359375], [902.4733072916667, 538.4869791666666], [946.36328125, 542.1067708333334], [903.3782552083333, 599.5709635416666], [952.2454427083333, 602.73828125]]",0.141,0.429,0.0,0.1297,0.4597,0.5153,0.721,0.754,0.8721,1.0,0.7566,0.7566,False,0.0,False,0.0,0.7523,0.141,0.429,0.0,0.1297,0.8721,False,0.0,0.7566,0.7566,False,0.0,1.0,0.668,1.0,-0.1359,False,True,red_glove,candidate,0.1336,0.2783,21.8025,37.8465,1.6029,6.3938,1.0189,1.052,5.5664,0.0529,0.0712,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
